,Unnamed: 0,ActorID,Emotion,Path,arousal,valence,dominance,Gender,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,path,emotion_label
318,606,25,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-03-02-02-02-25.wav,0.20919335,0.3024353,0.31071275,Male,33.51391,0.11690061,29.710814,34.246376,36.840473,7.1296597,162.55586,125.302635,30.958023,10.76704,1.1585895,1.5925875,0.015060397,0.019079205,2.3693714,2.354311,35.486713,30.133871,40.40293,23.300457,1.0237825,1.7897308,15.754414,1.005598,1.7318603,6.915936,6.7996616,1.7235551,-4.0863414,-4.1103826,0.02053368,1.3246471,1.2378368,0.85506696,8.227784,0.41921,2.6898415,3.155765,19.580532,0.3779298,457.67227,0.40080157,1207.4836,0.15520987,-140.98648,-0.6235642,1396.064,0.20140474,876.7707,0.28240117,-122.20802,-0.74552584,2490.6257,0.10587438,680.06775,0.39997467,-126.81592,-0.6746971,-11.029428,-0.59316385,21.254368,0.34982756,0.047588173,0.8979764,-0.015564699,-0.97818613,2.4517562,0.8817555,31.24657,0.39087602,-6.5541553,-2.1811078,8.724021,1.9150635,-18.037966,-0.9937399,-6.2964044,14.520924,0.0018225292,0.0036726417,0.027540116,2.2727273,1.1527377,0.355,0.16286497,0.48749998,0.4605092,-17.263811,/content/BanglaSER/Actor 25/03-01-03-02-02-02-25.wav,5
319,608,25,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-03-02-03-01-25.wav,0.30486465,0.39002,0.40018123,Male,33.6188,0.14603546,28.449574,35.796616,37.730316,9.280743,33.057423,7.542245,-6.021612,22.01396,1.056605,1.705433,0.014525429,0.015538272,2.2776012,2.2630758,34.98444,19.209843,56.33853,24.949535,1.1259282,1.8223262,13.437724,1.22522,1.8925663,5.946067,7.269556,1.1776108,-4.367926,-4.3827143,0.02382314,1.008605,1.4382347,0.89705974,6.5557337,0.65538424,3.983795,1.758825,17.322674,0.3831982,510.1223,0.37631446,1264.7343,0.13294493,-158.02904,-0.50130826,1476.6,0.19271868,927.65717,0.38415566,-139.41655,-0.62933725,2606.3972,0.097153716,671.532,0.47489172,-142.05408,-0.59042877,-10.255487,-0.50842184,19.259272,0.25452688,0.049148664,0.9494981,-0.025649738,-0.50724083,3.4480596,0.6653574,32.583183,0.2643704,-11.575787,-0.79983085,6.8103123,1.8201157,-26.868546,-0.59710354,-5.891103,14.041686,0.00042602923,0.0034345372,0.031261258,1.9417477,0.65789473,0.48499998,0.065,0.67333335,0.4549237,-16.597176,/content/BanglaSER/Actor 25/03-01-03-02-03-01-25.wav,5
320,611,25,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-01-01-02-03-25.wav,-0.051830135,0.079051614,0.13904348,Male,29.53685,0.12971103,25.96189,30.604475,32.872402,6.910513,266.84482,165.19661,67.1562,50.242165,0.47677356,1.6192681,0.014911739,0.015896691,0.93426967,0.91935796,20.565428,17.267746,18.957487,10.793257,0.38421595,1.8850145,19.035604,0.91623664,5.168896,1.7958411,8.585856,1.0915617,0.0073224325,2707.2642,0.03153297,1.4043034,1.4985415,0.8287498,5.6610107,0.85601383,0.50735503,23.818346,25.201149,0.46907935,429.90518,0.3283503,1269.0122,0.14323112,-129.66484,-0.71327996,1368.9553,0.15246359,931.2227,0.20962408,-131.54442,-0.66072303,2524.394,0.09085427,766.6196,0.40210742,-135.88652,-0.5985339,-15.449609,-0.39726466,26.614069,0.28009334,0.06841982,0.8008571,-0.022186454,-0.6558777,0.9234139,0.9933865,37.76693,0.2890539,2.056434,6.3244944,12.480538,0.9781683,-10.268462,-2.4788225,-7.851481,16.737959,0.0066312756,8.411754e-06,0.06526681,2.3965144,1.5418502,0.23571427,0.17775242,0.345,0.54108685,-26.53626,/content/BanglaSER/Actor 25/03-01-01-01-02-03-25.wav,0
321,612,29,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-02-01-03-01-29.wav,0.0064005367,0.1188599,0.2066819,Male,34.350376,0.07593022,31.842737,35.057156,35.61278,3.7700443,216.13072,214.34387,26.454754,5.497713,0.32258332,1.1232438,0.09137498,0.10109413,0.59289944,0.50152445,3.256028,3.261287,5.9133625,4.1103654,0.11168252,1.5391184,16.01287,0.71324205,7.315848,1.0365136,4.976898,2.311242,-2.1750789,-6.076304,0.034632605,3.3071578,0.93726724,0.78474665,8.301166,0.46153027,-0.88054985,-14.445276,21.787647,0.49051708,496.51907,0.41371268,1134.7145,0.22894506,-134.44348,-0.6759675,1467.9862,0.17432748,878.513,0.40845904,-128.41124,-0.6879163,2636.1987,0.118897334,888.4759,0.6433497,-132.49734,-0.6278243,-12.959284,-0.5850698,23.45993,0.3787168,0.091320604,0.37056392,-0.016262153,-0.7985532,0.26164627,0.75119936,26.978481,0.40734315,8.317538,1.3011936,0.37619296,44.209435,-13.1101265,-1.1448221,-5.4993095,13.148443,0.036123943,0.0034413605,0.015909813,1.2012012,0.91463417,0.42333332,0.18732029,0.48499998,0.43014532,-35.104065,/content/BanglaSER/Actor 29/03-01-02-01-03-01-29.wav,3
322,613,29,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-03-02-02-02-29.wav,0.30575326,0.40630347,0.3703424,Male,38.935574,0.13665207,35.16331,39.78045,43.158276,7.9949646,524.19104,732.0395,164.04088,201.30472,1.6411885,1.0972909,0.06538446,0.7368105,3.6307902,3.5654058,37.27258,28.52464,32.010487,19.134962,1.4944633,1.2095425,15.284252,0.6430925,-4.140559,-3.415456,2.1400301,6.713117,-9.570472,-1.3350358,0.040933035,1.4116286,1.1958898,0.74120706,5.4918795,0.9648968,3.139118,2.418182,12.065783,0.8308917,793.84485,0.40465352,1021.04956,0.32966027,-113.820335,-0.8124692,1839.2667,0.2106973,807.3027,0.33105928,-95.88138,-0.9453806,2880.972,0.13545737,726.3945,0.5990403,-97.77841,-0.9078784,-6.9927483,-0.9624634,16.548187,0.38755533,0.116247535,0.28139552,-0.007094063,-1.2530183,2.660408,0.6337248,16.116842,0.7340984,-10.659806,-1.4404747,-1.8690422,-9.453018,-16.603163,-0.7555422,-7.144823,14.800233,0.057836972,-0.0009854991,0.046039995,2.8391168,0.9615385,0.58,0.19252704,0.3275,0.26280934,-18.096682,/content/BanglaSER/Actor 29/03-01-03-02-02-02-29.wav,5
323,614,29,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-03-02-02-01-29.wav,0.13212167,0.21340469,0.21227127,Male,38.398605,0.13978457,34.11279,39.388184,42.87546,8.762672,206.97281,276.33966,49.394844,32.158653,1.4046273,1.235799,0.06677588,0.46173894,3.2377486,3.1709728,25.642214,19.64156,25.712986,13.450707,1.2754079,1.3858013,13.903846,0.7835614,-5.243029,-3.0169418,-1.8136159,-8.524804,-3.3590183,-3.5260727,0.037730545,1.309321,1.1816089,0.7527067,5.95129,0.8729029,1.7759295,5.305285,12.608344,0.6844528,699.8542,0.48490545,1081.949,0.35336405,-120.103966,-0.7639223,1694.5863,0.23842594,874.89905,0.39634174,-97.64701,-0.95476145,2755.6855,0.13846269,727.59106,0.45460767,-102.137115,-0.86952037,-5.4076114,-1.5155587,19.641146,0.31325695,0.114266254,0.3438156,-0.0008865482,-13.532457,2.3053555,0.8038995,16.22623,0.80349964,-11.538754,-1.6290754,-8.607767,-2.0661287,-7.533234,-1.7952089,-4.143788,12.721227,0.058050208,0.0028239458,0.10317766,2.507837,1.2738854,0.4175,0.32690784,0.276,0.27412406,-19.033407,/content/BanglaSER/Actor 29/03-01-03-02-02-01-29.wav,5
324,616,29,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-01-01-03-02-29.wav,0.115647964,0.20291325,0.1934756,Male,36.702312,0.13524115,31.362158,37.463074,40.251907,8.88975,53.280354,39.517914,51.555912,35.321003,0.57647604,1.8472052,0.030474594,0.04612893,0.95804346,0.92756885,14.019605,16.35825,17.200256,9.966681,0.3653838,2.0358973,11.36878,0.8670388,6.1739173,1.6065459,5.288764,2.090953,-14.538166,-1.2053788,0.024610931,1.0736414,1.1867564,0.58286464,6.6630793,0.73886365,5.5134745,2.9530368,17.747917,0.75279063,561.82404,0.48288885,1011.1919,0.27067885,-153.32466,-0.54917306,1665.5238,0.24208188,639.0363,0.5093575,-137.67903,-0.63366646,2817.4824,0.13349509,518.10876,0.619705,-138.59174,-0.62046605,-11.617487,-0.59083176,19.176832,0.43440485,0.1223584,0.22538151,-0.027464602,-0.4048012,1.0709862,0.88051265,18.741535,0.67425984,4.089207,3.506921,-0.03890834,-428.60837,-34.656765,-0.47048035,-3.974125,9.384916,0.06421069,0.00025210012,0.006188149,1.1627908,0.29498526,1.16,0.0,1.1,0.0,-25.092852,/content/BanglaSER/Actor 29/03-01-01-01-03-02-29.wav,0
325,617,29,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-02-01-03-02-29.wav,-0.0047643296,0.10858226,0.2191808,Male,34.688297,0.074913025,32.4733,34.96198,36.32532,3.8520203,109.8305,91.14619,42.38659,42.94827,0.32045338,1.2988505,0.094117,0.10302435,0.516199,0.422082,4.1173487,5.357285,6.5722413,4.997648,0.121036425,1.8362712,13.950899,0.8580285,6.6319036,1.2151619,7.2491302,1.641793,-3.893649,-3.9974265,0.021174174,1.4281162,0.9827812,0.90738064,8.034951,0.49739715,2.5618668,5.1321793,24.576721,0.43606594,532.6299,0.39271155,1217.2993,0.27349946,-146.78734,-0.5803241,1530.7332,0.18550427,848.49835,0.49216583,-137.36023,-0.6279893,2755.6296,0.10387039,879.86774,0.7811667,-141.30348,-0.57317126,-13.7138815,-0.5259978,24.57682,0.3955004,0.10631109,0.28799123,-0.021259159,-0.6413831,0.32599172,0.8728512,27.260525,0.418936,9.032722,1.3957472,2.286913,8.162697,-19.875275,-0.83359784,-3.3104622,9.98865,0.03451965,0.0053610886,0.015016388,1.1764706,0.8955224,0.37666667,0.1759419,0.53749996,0.48334122,-34.283855,/content/BanglaSER/Actor 29/03-01-02-01-03-02-29.wav,3
326,618,29,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-02-01-01-03-29.wav,0.024248868,0.13583949,0.15065125,Male,31.282545,0.1770366,23.663445,33.57435,35.767796,12.104351,155.70755,187.62437,34.514732,17.008434,0.5264089,0.87892675,0.22876637,0.27932876,0.7410753,0.5123089,5.3180327,4.3167615,6.540593,4.721235,0.22748949,1.3317246,15.94321,0.76109225,7.5113955,1.8036028,7.139188,1.8029442,-5.7774,-1.5819032,0.056739066,2.7229156,0.94103533,0.7912904,6.157955,0.97888106,3.9043608,2.0871742,22.313444,0.36105946,510.2852,0.4599318,1155.3779,0.19708146,-109.40242,-0.8316917,1548.7671,0.15556891,957.81165,0.37943715,-112.94885,-0.75191915,2593.2742,0.13015848,975.09534,0.614829,-115.69406,-0.71102905,-13.223629,-0.6123366,23.447315,0.3575357,0.06714246,0.5804401,-0.014713905,-0.64977634,0.3449018,0.9192455,22.96709,0.4441095,10.477924,1.5248144,11.230047,1.467047,-9.819987,-1.0738924,-2.5552182,9.3509,0.027232518,-0.0066860607,0.12094477,1.4705883,1.7910448,0.25,0.39610603,0.14545454,0.12063194,-31.391977,/content/BanglaSER/Actor 29/03-01-02-01-01-03-29.wav,3
327,619,29,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-01-01-02-03-29.wav,-0.011920331,0.10622355,0.24200149,Male,36.39772,0.2797168,30.61456,34.000843,35.78947,5.1749115,789.65784,1207.2133,71.4736,50.704132,0.8302252,1.0481508,0.10487226,0.65747416,1.273238,1.1683657,15.078051,11.882944,14.38076,7.77052,0.545767,1.3541998,16.813679,0.9323051,5.437448,3.2774837,9.562368,1.6419977,-3.4281166,-4.1433673,0.04387241,1.1461426,1.3647672,0.5767633,3.8583183,1.2137475,4.7207327,2.250276,20.69907,0.4816566,555.5327,0.59473807,1155.9961,0.264152,-80.94225,-1.1921816,1556.9893,0.22622146,924.16656,0.46206018,-78.073906,-1.1237879,2585.9756,0.16500342,672.9549,0.5417571,-78.64252,-1.0925183,-8.735452,-1.5547193,19.455982,0.5022287,0.10958222,0.32267773,-0.01660265,-0.8264203,0.8170162,0.96986866,21.178055,0.8075609,4.923048,4.3577123,10.655475,1.6130792,-6.173732,-2.578093,-4.977523,12.6743765,0.058442898,0.0004087662,0.04521505,2.5477707,1.2987013,0.5,0.250699,0.19799998,0.11016352,-26.69916,/content/BanglaSER/Actor 29/03-01-01-01-02-03-29.wav,0
328,620,29,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-03-02-01-03-29.wav,0.21657051,0.3238895,0.11044203,Male,35.88715,0.1549094,31.68164,36.457813,41.041687,9.360046,334.54294,454.91177,66.13652,17.494467,0.70767057,1.7258503,0.12020594,0.1396583,1.0045743,0.88436836,22.517563,21.94743,25.35925,14.271998,0.5369441,2.3558898,11.823059,0.68910635,4.552648,2.9955955,7.556122,1.362097,-1.651389,-6.1374264,0.039238047,1.1247824,1.2149867,0.79270554,5.0493016,0.76365864,8.745334,1.2145371,19.452938,0.5573446,555.65314,0.49138188,1068.9551,0.24158576,-171.11029,-0.40669173,1637.5702,0.14896703,707.17456,0.75187916,-154.32938,-0.5192099,2737.24,0.104480244,552.0138,0.45557365,-155.65515,-0.49990842,-7.7915072,-1.1651444,19.736506,0.44819257,0.08450913,0.41466087,-0.013372893,-1.0582372,2.0597918,0.89800674,16.220453,0.69349587,-5.1992464,-4.2726912,5.0765996,3.8445792,-12.412224,-1.03942,-6.4948654,13.748952,0.007636343,-0.0019280794,0.04125774,1.4124295,0.5730659,0.42499998,0.345,0.86333334,0.5327497,-24.37458,/content/BanglaSER/Actor 29/03-01-03-02-01-03-29.wav,5
329,621,29,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-02-01-02-02-29.wav,-0.02185378,0.08311981,0.21990016,Male,34.45013,0.19913182,32.382942,35.816982,39.202606,6.819664,573.4931,740.1997,53.034023,28.748857,0.57416713,0.97794735,0.18710469,0.31950787,0.9594612,0.7723565,9.794847,8.894654,9.211593,5.638239,0.3102248,1.3213786,18.004534,0.5171972,4.450492,2.4876266,9.824037,1.2754556,-6.9215956,-1.3304633,0.034163527,2.277804,1.0891595,0.9191702,6.4870753,0.7439962,7.0825152,1.2470487,19.94071,0.3367335,523.4036,0.49671525,1176.3326,0.23425591,-125.264244,-0.7043342,1548.2654,0.191251,811.32556,0.3831349,-105.88692,-0.80755407,2672.5103,0.098500356,714.1823,0.52499676,-108.674614,-0.76012623,-12.823059,-0.63530606,23.548006,0.320819,0.08075187,0.33676574,-0.011502767,-0.84472966,0.5398883,0.84918195,23.115328,0.40347022,4.186415,3.3164685,10.797378,1.4305053,-9.84192,-0.99222463,-5.9483,13.978502,0.026727604,-0.0037460432,0.06451237,2.0057306,2.6162791,0.1911111,0.20305687,0.21714285,0.24481562,-30.236425,/content/BanglaSER/Actor 29/03-01-02-01-02-02-29.wav,3
330,623,29,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-01-01-01-03-29.wav,0.1794966,0.28467563,0.16347781,Male,33.63728,0.084359854,30.8511,33.702698,36.525444,5.674343,50.176548,40.546974,33.97212,23.432873,0.8917458,1.5234547,0.09543517,0.13945818,1.4140731,1.318638,19.254826,22.365385,16.762661,10.786315,0.5653401,1.9502082,13.528117,0.74473226,-4.2982984,-4.116853,12.137586,1.2064503,4.971847,3.4364145,0.018431645,1.0730863,1.16194,0.67290044,6.058548,0.5668264,-3.192432,-2.5305018,10.859597,0.8424972,491.99005,0.5789872,1021.6254,0.21965533,-136.57372,-0.6772059,1568.5879,0.17502727,598.9737,0.83585525,-126.98594,-0.71524966,2594.0151,0.16060539,625.782,0.38447124,-125.94182,-0.73158807,-6.200445,-1.1204361,14.2013645,0.6593194,0.10826956,0.283888,-0.019433392,-0.7426917,1.411199,0.98955405,21.411564,0.4592278,-8.533048,-2.4968872,16.984919,1.2625442,-0.79122555,-24.366917,-0.02531914,11.575309,0.03131162,0.0011392361,0.027368398,1.633987,0.66445184,0.585,0.305,0.5966667,0.3586394,-22.959059,/content/BanglaSER/Actor 29/03-01-01-01-01-03-29.wav,0
331,624,29,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-03-02-03-01-29.wav,0.25057897,0.31694978,0.31279802,Male,41.311672,0.10731061,39.628788,43.04378,44.145134,4.516346,253.86443,160.41388,-5.273655,56.29239,1.1405876,1.5313107,0.026792474,0.038555454,2.9201298,2.8933372,27.928455,23.883062,23.740524,13.706556,0.8820751,1.591593,11.35279,0.46053645,-1.6748881,-7.9818807,-0.49398428,-30.545158,-10.877174,-2.182674,0.020628566,1.3315644,1.1358631,0.8232484,6.8496304,0.87856185,1.3551987,7.624828,13.165021,0.5815713,886.07684,0.3010806,915.7988,0.27345493,-143.15933,-0.6180698,1971.8783,0.20354594,948.3957,0.55774206,-132.02995,-0.68281627,3090.3196,0.10154609,555.3964,0.7451999,-133.51192,-0.65962064,-6.0342536,-1.0246907,15.864486,0.561273,0.1351336,0.24575898,-0.0069789556,-1.3285921,2.438322,0.54780656,11.029213,0.7395387,-14.754249,-0.9759836,-16.497223,-0.7000546,-38.719368,-0.42727032,-7.665817,15.462248,0.02426412,0.0064168824,0.031231673,1.948052,0.99667776,0.35333332,0.36917323,0.62333333,0.4370609,-20.26891,/content/BanglaSER/Actor 29/03-01-03-02-03-01-29.wav,5
332,625,29,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-03-02-03-03-29.wav,0.27226192,0.33785358,0.1798502,Male,40.259514,0.12896809,37.02837,42.407803,44.001617,6.9732475,52.8679,40.106102,-6.508259,43.110508,0.68566376,2.012312,0.026228976,0.02758036,0.9443441,0.91811514,27.898829,26.351826,38.476357,22.82184,0.6503109,2.080527,12.002195,0.46252874,3.3276517,2.4026375,2.7601457,4.2016516,-3.7920134,-4.336124,0.04828622,1.2029765,1.3852807,0.526817,4.554846,1.1217579,5.1946244,2.8408446,15.2759695,0.5990994,751.7598,0.46131393,924.9762,0.3025829,-170.54303,-0.4003848,1867.8312,0.24421443,795.0668,0.54654694,-157.70558,-0.48906818,2997.2695,0.121817015,450.53885,0.771209,-158.7396,-0.47407818,-6.977616,-0.7971882,19.233149,0.4050442,0.12988487,0.20770578,-0.014155555,-0.82641745,2.7926993,0.5012731,12.8092,0.77353907,-3.88902,-3.083344,-12.444817,-1.1000055,-30.868532,-0.40942493,-7.0413747,14.758673,0.033950962,0.006795205,0.006544601,1.4619883,0.2967359,0.76,0.0,0.84999996,0.58946306,-22.04437,/content/BanglaSER/Actor 29/03-01-03-02-03-03-29.wav,5
333,626,29,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-02-01-01-02-29.wav,0.118635304,0.22773027,0.22101933,Male,29.629292,0.25709108,21.63555,33.473476,36.609386,14.973837,447.02716,646.00037,70.04098,40.811813,0.48169544,0.78939664,0.21956424,0.29256752,0.7548763,0.53531206,5.457663,4.13005,5.5269804,3.765009,0.15407065,1.1566268,17.20139,0.6067226,5.325633,2.2707472,10.786284,1.4444144,-6.346391,-1.4709308,0.042352114,2.1066444,1.0846744,0.782819,4.8532286,1.3705959,5.46289,1.254916,19.536692,0.3655133,466.43805,0.3957233,1167.3855,0.2004255,-99.32747,-0.8954889,1541.9679,0.16087802,833.56854,0.52440906,-97.662895,-0.84883505,2633.07,0.09368483,823.1115,0.67845696,-100.03078,-0.81005967,-11.613504,-0.52149725,20.590776,0.35601556,0.054339632,0.6638722,-0.012992572,-0.59658635,0.2202404,0.96316963,22.540766,0.35066926,4.742016,2.6316328,14.198032,1.2412393,-7.473099,-1.1620591,-3.053915,9.932267,0.02198243,-0.006972559,0.06967212,1.4450867,2.647059,0.19888888,0.20157406,0.111666664,0.0927212,-34.00724,/content/BanglaSER/Actor 29/03-01-02-01-01-02-29.wav,3
334,627,29,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-02-01-03-03-29.wav,0.058354277,0.1659407,0.1942021,Male,36.967888,0.22091578,31.094286,36.47457,39.29018,8.195894,346.59436,31.68277,13.648503,5.4404426,0.55047745,1.3202931,0.08945205,0.15925096,1.1324602,1.0430082,5.8074274,6.8356624,9.449142,6.6035953,0.2496544,1.6117108,14.788357,0.8959808,2.3648784,4.0215344,9.015386,1.5889776,-8.492502,-2.2093434,0.027217295,2.1980672,1.055175,0.7199734,8.067384,0.5257478,0.7383811,24.425718,16.46193,1.1724094,503.16922,0.3642593,1150.0145,0.25261742,-132.99611,-0.6953374,1555.0156,0.18745132,794.63855,0.56567705,-108.75207,-0.83571905,2649.2515,0.10284433,824.33563,0.57841206,-109.81736,-0.81272733,-10.603741,-0.9227602,17.478912,0.7968438,0.09195039,0.3850746,-0.022128642,-0.61527276,0.49530384,0.9325844,23.971445,0.5557978,2.089023,5.8146844,6.0530806,3.0142612,-20.494196,-0.95120037,-0.8359234,5.691675,0.037131187,0.0046996474,0.014760084,1.3289037,1.0169492,0.4733333,0.60609865,0.36249998,0.2679902,-28.931139,/content/BanglaSER/Actor 29/03-01-02-01-03-03-29.wav,3
335,629,29,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-02-01-02-03-29.wav,-0.080432214,0.028020907,0.17995939,Male,36.83538,0.18098362,34.3963,37.155453,40.210712,5.814411,1225.2783,710.714,37.940434,16.27218,0.6002426,0.8337156,0.18108444,0.42149872,0.8700467,0.6889622,9.044457,4.847416,6.922115,4.6010933,0.28318653,1.1536723,14.664965,0.8400993,2.927001,4.1337004,18.332584,0.6598011,-8.991455,-1.2466872,0.030595602,1.8825133,0.9527249,0.6624769,8.285835,0.5253873,9.280611,0.9049296,19.68545,0.4520987,530.7388,0.51209307,1113.7511,0.24994302,-143.4046,-0.5726669,1571.0482,0.21945651,751.1758,0.41431242,-112.4738,-0.7651812,2683.876,0.10302442,653.555,0.51269126,-113.23172,-0.7382061,-12.832219,-0.7070225,22.599197,0.3871997,0.076478355,0.39470294,-0.011679981,-0.83527416,0.46333823,0.80176985,22.118015,0.5018598,3.6955752,3.6796093,16.001183,0.90640587,-13.5210705,-0.8020171,-1.7232974,7.905769,0.027218692,-0.00018477875,0.10937913,2.0231214,1.764706,0.28166667,0.27978662,0.22857143,0.24026343,-30.7287,/content/BanglaSER/Actor 29/03-01-02-01-02-03-29.wav,3
336,630,29,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 29/03-01-03-02-01-02-29.wav,0.24621233,0.3301057,0.16319387,Male,37.56067,0.13022529,33.689888,38.69103,41.878532,8.188644,81.879135,34.56682,-72.82886,94.27503,0.7690734,1.7641771,0.12333447,0.14015375,0.9603928,0.8370583,26.298052,17.778297,38.587402,18.63037,0.5613296,2.1878717,12.159187,0.6465273,3.0055084,4.5132523,7.7007785,1.3324715,-3.5065777,-4.0223765,0.030966377,1.127409,1.1738566,0.61162084,5.184306,0.7890067,9.928056,1.1858934,14.405772,0.7389226,720.24695,0.5052105,1000.54016,0.22715929,-163.46713,-0.45706886,1826.4468,0.22917539,681.15283,0.7482884,-153.17343,-0.5207558,2888.1177,0.12931891,564.53314,0.50003487,-153.47852,-0.5161713,-5.584961,-1.3723555,16.2662,0.6308346,0.09831278,0.4379108,-0.014276283,-0.9839673,2.0734115,0.80997753,14.666632,0.85364896,-9.64859,-2.1284535,5.352914,3.5940752,-18.456993,-1.0916849,-6.8432794,14.499004,0.010143749,-0.0021336037,0.045200434,1.312336,0.8,0.31333333,0.3517891,0.685,0.63128835,-23.50871,/content/BanglaSER/Actor 29/03-01-03-02-01-02-29.wav,5
