,ActorID,Emotion,Path,Filename,Sex,Age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
247,13,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/13a04Ta.wav,13a04Ta.wav,female,32,29.734472,0.14602181,29.845253,31.406393,32.459373,2.6141205,80.45124,30.8378,84.87592,83.83554,0.86237586,0.65536773,0.16848078,0.88779044,1.5274811,1.3590003,15.576524,16.299002,12.138644,9.876652,0.7549808,0.5392732,17.061098,0.75243753,11.734567,0.7619225,19.91619,0.7467367,6.4258223,1.6009583,0.041980766,1.9821587,0.91292286,0.80164295,8.186883,0.32052124,9.768967,0.6758336,21.747711,0.38270208,803.9125,0.33398327,1419.6796,0.3159707,-150.65321,-0.49984694,1830.6635,0.1685771,1063.6995,0.3498281,-146.5771,-0.51887864,2961.8535,0.109455526,1028.2908,0.41914567,-147.7354,-0.50273913,-19.332384,-0.45238757,28.421328,0.25876763,-0.04705139,-0.28957298,-0.0053632627,-1.715298,0.7871944,0.4208534,27.443819,0.22496353,11.742286,0.82099545,28.374268,0.48826084,10.031352,0.9180813,-18.44741,27.653202,-0.04917765,0.0005846188,0.7561057,4.2253523,2.1505377,0.13833332,0.08552127,0.26142856,0.28856432,-16.737007
248,10,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/10a05Ld.wav,10a05Ld.wav,male,32,23.38685,0.11325625,21.173996,22.866734,25.01271,3.8387146,66.7047,57.90315,20.481207,14.301539,0.875247,0.6468556,0.42506832,0.74331826,1.2692885,0.8442202,12.60385,5.0840917,13.148945,8.615425,0.4746871,0.83159584,23.987911,0.9440501,8.825612,1.3913513,20.553816,0.68117815,0.08283975,192.42963,0.034879025,1.5402788,1.2684301,0.70387,4.796878,0.4589861,1.3401599,3.9748352,28.852634,0.24147473,525.7438,0.3501685,1318.6282,0.15929434,-76.682594,-1.1470195,1541.4368,0.15688846,1093.0906,0.34084713,-87.72179,-0.9110827,2626.7292,0.07950914,853.8952,0.2368104,-91.68741,-0.83745784,-19.207273,-0.45399067,28.215502,0.32119626,0.007448447,3.7983882,-0.021225492,-0.8337182,0.52425045,0.749749,35.59244,0.3651283,10.557044,1.1205083,23.244425,0.6016132,-3.6182973,-4.6954594,-3.480144,12.591569,-0.01184401,0.011583093,0.40773946,5.487805,2.7863777,0.2211111,0.22087929,0.13,0.11543395,-17.463926
249,12,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12a05Wb.wav,12a05Wb.wav,male,30,36.662647,0.07780369,34.795,37.11157,38.70211,3.9071121,113.70663,124.30483,41.633644,26.69386,1.1417013,0.7899615,0.26252857,1.01099,1.961565,1.6990365,20.712086,8.766407,26.73137,16.29769,0.7157899,0.94828165,10.038326,1.792672,-7.1411858,-2.6571085,9.828634,2.0633924,-17.717287,-1.2477745,0.033606667,1.1197541,1.2057562,0.69751155,3.866007,0.9039078,6.410094,1.573763,9.155938,1.0947495,911.731,0.3163438,1085.4476,0.24631254,-83.041824,-1.0865263,1970.8674,0.15405926,1018.96906,0.5383392,-77.98595,-1.0992563,2895.0847,0.081443444,895.87744,0.331173,-75.4977,-1.1546454,-5.032398,-1.6163812,12.871068,0.71926713,0.06155787,0.5012617,-0.012861725,-1.6588371,0.93698263,0.7354441,14.312953,0.9486059,-10.6991415,-1.9562277,8.396337,2.6564794,-25.852892,-0.8343357,-3.0147007,12.476259,0.0061369124,0.015924076,0.34214216,5.4755044,3.5087721,0.17416665,0.115286484,0.083076924,0.04967349,-18.63902
250,9,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a02Eb.wav,09a02Eb.wav,female,21,37.477425,0.048306007,35.800323,37.20857,38.675842,2.8755188,75.74219,53.867794,28.581825,18.202312,0.94333297,0.8033416,0.28683004,0.85213614,1.4580793,1.1712493,13.373193,6.768391,20.285492,6.2035046,0.5505511,1.0487496,15.782393,0.87027836,-2.3447847,-8.965962,10.42019,1.6257493,-5.1919026,-3.8792806,0.01744546,0.7725911,0.9182002,0.57277286,8.460666,0.37209046,14.410951,0.65603083,19.550596,0.37890953,606.4764,0.40594402,1292.5187,0.17017043,-109.66575,-0.8090221,1653.3037,0.101643,999.14996,0.45773408,-87.50604,-0.92951965,2608.9966,0.100108474,922.3642,0.2949118,-87.42938,-0.93317604,-10.9693,-0.5978042,17.756178,0.4265573,0.06532851,0.40749443,-0.013434345,-1.2389534,0.71176684,0.8678177,18.304068,0.6878757,-1.6458716,-11.561568,15.97906,0.8955587,-11.276988,-1.8832546,-7.69473,20.491114,0.014070614,0.014092039,0.33126312,4.6357617,3.4246578,0.174,0.14540978,0.08,0.03316625,-18.321308
251,14,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b03Ta.wav,14b03Ta.wav,female,35,25.813316,0.22788684,19.418,27.995926,31.295578,11.877579,557.98364,486.77737,117.71152,106.5567,0.7342404,0.6345915,0.17036113,0.76032203,1.1439888,0.9736277,10.601759,7.163891,11.377111,6.0205503,0.45643756,0.7181193,16.538456,0.884654,12.745726,0.8293733,12.417992,1.2102493,4.0195794,2.7979152,0.051302083,1.6520413,0.99933714,0.6916319,6.1229043,0.5527148,4.4867654,1.3226603,25.814812,0.33119228,680.1503,0.3504518,1431.3845,0.20381469,-141.61644,-0.5662055,1696.9569,0.14374335,1211.6799,0.33653095,-142.2846,-0.53946847,2794.7231,0.08981355,952.9024,0.3942436,-143.44345,-0.52439713,-18.253407,-0.39270315,28.41566,0.22767608,-0.017802805,-0.868837,-0.013098633,-1.196478,0.6478083,0.46921903,26.755522,0.3074162,16.133541,0.4933848,20.03958,0.6579612,4.1984997,2.9360805,-14.967669,25.686996,-0.03677125,0.005345777,0.3679702,4.5620437,3.1307552,0.09823529,0.08431282,0.19999999,0.29057753,-18.92277
252,9,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09b01Na.wav,09b01Na.wav,female,21,33.87071,0.20922405,30.834309,32.670815,35.26194,4.4276314,145.75684,140.88416,43.826355,80.683174,1.0022007,0.6939917,0.4142376,0.89527225,1.4939966,1.079759,21.871813,11.509568,17.763382,7.7297173,0.73844564,0.7366232,17.689411,1.2246813,14.127995,0.90988785,23.683556,0.62876874,-6.4101896,-3.024931,0.039441172,1.5453305,1.5499966,0.81604433,7.0740266,0.50400645,5.729813,1.562581,23.908195,0.6855083,608.1458,0.30140868,1320.5398,0.19031438,-96.83207,-0.8600615,1734.3481,0.11635261,1025.7751,0.3850167,-99.003334,-0.7602005,2814.3718,0.08761598,999.88446,0.43965656,-97.6229,-0.7749088,-14.863566,-0.93815404,21.894413,0.70163995,0.015449214,1.7013972,-0.02287,-0.6710804,0.9303025,0.59917784,23.414434,0.884981,12.040279,1.1105407,28.131144,0.5223647,-11.515939,-1.3773428,-14.520314,23.078074,-0.027818743,-0.0015117736,0.5081194,6.9387755,6.2500005,0.08533333,0.040639333,0.05642857,0.032206286,-16.503483
253,11,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/11a07Ta.wav,11a07Ta.wav,male,26,23.73747,0.2543967,22.045698,22.711512,23.34049,1.2947922,135.19513,94.041534,88.03893,0.0,0.7576981,0.5507717,0.3776948,0.75390726,1.0898094,0.71211463,14.065273,8.311947,12.536202,7.899593,0.64770293,0.7155306,15.966523,1.2907181,16.924006,0.6606983,20.876259,0.672098,11.098984,1.0638622,0.027089266,0.93049264,1.4040192,0.95368373,5.3693113,0.36227074,4.387105,1.2403115,29.245735,0.4548136,788.3343,0.3658729,1230.8859,0.18533145,-111.30343,-0.7165816,1874.734,0.1723938,1098.6395,0.2828182,-116.55997,-0.63099784,2935.4648,0.11505098,993.43286,0.26498324,-116.65203,-0.6209527,-24.129812,-0.41493338,35.435913,0.3130243,-0.05464852,-0.45015544,0.00082309433,15.060765,0.77964056,0.7062476,28.206396,0.464179,20.833721,0.41053465,26.903261,0.49004564,14.175107,0.8055385,-7.9845433,16.655838,-0.0461729,0.016305022,0.5606243,6.511628,4.761905,0.101,0.058898214,0.08,0.043900713,-15.661951
254,15,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b03Lc.wav,15b03Lc.wav,male,25,22.610033,0.1481254,19.590761,22.717295,24.496769,4.906008,39.78227,22.624922,18.752645,13.0733385,0.93340015,0.6565043,0.36017707,0.8628748,1.3727137,1.0125366,12.244952,7.298814,14.022019,7.954587,0.52667105,0.6556575,20.425144,0.78064346,9.50459,1.2636554,17.512297,0.87150997,-0.3655581,-42.575676,0.027707404,0.7403148,1.2130593,0.94349074,4.9223866,0.4152675,6.614768,0.42151535,26.843464,0.21255825,590.28064,0.3698915,1365.3495,0.13067515,-106.3333,-0.8480929,1592.5988,0.19828679,1048.9585,0.24946369,-108.8727,-0.7874129,2691.9282,0.112847134,936.83417,0.46959013,-112.29914,-0.73383987,-16.053331,-0.3841294,25.575188,0.2212402,-0.027834205,-0.73910564,-0.011630369,-1.3549571,0.6622542,0.51324064,30.86393,0.23412763,9.133153,1.3144548,22.022518,0.6784936,0.14909136,113.12511,-10.866361,20.000134,-0.04256656,0.006843794,0.39771628,5.2054796,1.9444445,0.25714284,0.12991363,0.20625,0.30874494,-16.913794
255,16,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b09Wb.wav,16b09Wb.wav,female,31,43.539993,0.10899255,41.163544,43.717186,46.943512,5.7799683,106.45003,129.41306,48.617023,36.37162,0.89388233,0.9358011,0.17956378,0.6746274,1.5006714,1.3211076,20.174154,14.203493,14.728292,8.735544,0.42847446,1.2007684,-3.0847664,-4.4694214,-13.323671,-1.636912,9.754101,1.8328798,-31.368479,-0.7634134,0.024750544,1.0666604,1.1060051,0.7037091,4.4875617,0.9012382,7.8372674,1.1765178,4.4420586,2.5979943,964.52386,0.30938935,1105.3624,0.31358972,-66.98792,-1.2652007,1959.456,0.13401896,1054.6606,0.42728925,-61.36057,-1.2989956,2874.303,0.07311495,1026.7599,0.36223805,-58.4642,-1.391803,0.97816753,10.966844,5.872171,1.8844489,0.07287924,0.4216853,0.0017074634,10.01033,0.5296594,1.0046693,-2.204733,-6.1431327,-19.480406,-1.0706933,8.278934,2.2622325,-39.99345,-0.4993946,0.11388987,6.9111214,0.018332787,0.013998868,0.1747095,3.804348,2.754821,0.256,0.18172505,0.10375,0.052186564,-22.558361
256,14,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b10Eb.wav,14b10Eb.wav,female,35,33.457726,0.06502732,31.802097,33.96315,35.28969,3.4875908,95.684105,124.17143,22.488842,6.244899,0.94112194,0.74951494,0.10898155,0.91172624,1.460474,1.3514924,15.746791,10.632619,12.587029,8.501481,0.52335143,0.8866727,18.662811,0.76114345,13.082649,0.88453376,17.83842,0.90652245,1.9409795,6.3119154,0.01930109,1.2359109,0.97873276,1.0290143,8.564816,0.37290698,9.934071,0.90601283,25.003033,0.28381923,516.5813,0.35959825,1352.6902,0.16502203,-106.82903,-0.8546806,1605.097,0.12909646,945.7442,0.29250914,-108.26365,-0.76972836,2674.0957,0.06613789,898.96277,0.40525818,-109.91686,-0.74333787,-15.273054,-0.46001166,23.744219,0.34138238,0.02973357,0.8993836,-0.011989129,-1.0035541,0.7350819,0.6389482,24.82938,0.45462647,11.251767,1.15167,18.759243,0.9668937,-3.7894623,-3.1909544,-17.940853,26.999872,-0.0289143,0.0056510014,0.3119206,4.644809,3.3240998,0.1475,0.17073981,0.12230769,0.104671925,-17.282022
257,11,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/11b09Na.wav,11b09Na.wav,male,26,24.439074,0.104654714,21.85736,24.67056,26.741428,4.8840675,72.281746,36.464115,22.539211,7.6903157,1.0550832,0.70630336,0.45625147,0.87309515,1.6232383,1.1669868,20.347874,9.269065,21.826298,14.830357,0.6769497,0.68046224,25.938528,0.6323568,6.145837,2.3138328,27.523731,0.5638333,3.6824281,4.44343,0.022399731,0.7256435,1.5992786,0.7321638,5.002193,0.3781516,2.981613,1.6265895,24.93112,0.4248122,562.082,0.42000106,1316.4751,0.18865407,-84.41063,-1.002936,1603.1464,0.17006336,971.39514,0.32653347,-92.22339,-0.84963787,2638.7498,0.103965476,870.14545,0.3019224,-93.81485,-0.82187045,-15.283255,-0.50124514,23.862274,0.36017498,-0.0026633993,-10.369526,-0.0085203145,-1.5810847,0.80107874,0.5592474,33.223076,0.30216578,3.1393163,3.9081297,30.36175,0.5436773,-1.2188746,-13.86999,-12.609733,20.695627,-0.030284034,0.010587233,0.5286471,7.083334,4.6808515,0.12181818,0.061617322,0.07,0.045126084,-15.950374
258,16,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b03La.wav,16b03La.wav,female,31,34.37121,0.10171146,30.845615,34.894245,37.935436,7.089821,87.218796,57.967117,24.255095,18.629257,1.1175455,0.6322766,0.52155685,1.0411104,1.5815057,1.0599488,13.732915,9.018569,10.967234,6.6625385,0.48915333,0.90772355,17.21587,0.9241771,6.8004856,2.1640797,19.705385,0.84142315,-11.310631,-1.573913,0.015061588,0.9505454,0.69167906,0.8804107,9.5452795,0.3644042,7.082212,1.0324557,21.272825,0.3565333,625.0826,0.42411023,1364.7413,0.1867993,-74.56989,-1.1107211,1655.004,0.16685982,1129.2843,0.34626505,-73.31757,-1.0145681,2748.4111,0.08795476,891.29626,0.33808982,-76.03142,-0.956134,-15.659178,-0.52914345,23.87401,0.3735522,0.03222196,0.8820981,-0.013516151,-1.0359161,0.5562785,0.7965107,24.07308,0.3909301,7.233745,1.989434,22.78521,0.7407011,-14.745639,-1.2480899,-1.5173148,10.5405855,-0.00796409,0.011368544,0.33108005,4.477612,2.2670026,0.3111111,0.19896646,0.098,0.06823489,-16.284449
259,12,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12a02Ac.wav,12a02Ac.wav,male,30,32.03171,0.09723629,29.757168,31.876709,34.56309,4.8059235,84.31237,34.235577,9.967777,42.942818,1.2503382,0.64034325,0.40906775,1.323688,1.8480717,1.439004,19.6576,9.958937,32.532097,18.179037,0.9278222,0.78394115,12.783587,1.1102595,5.569194,2.1740446,13.831286,1.4434568,-2.9773026,-3.2701674,0.09522936,0.6502874,2.4439268,0.5564329,4.040039,0.70197415,8.612739,1.1543038,16.237299,0.28369153,609.2523,0.41294205,1200.2819,0.18210219,-125.20813,-0.6623983,1673.452,0.1492188,845.4741,0.27279946,-117.40903,-0.6908845,2681.1135,0.096344076,821.5392,0.20454173,-116.05079,-0.70947707,-7.704241,-0.96375334,15.041513,0.5224768,0.019188166,1.2011913,-0.008717539,-1.2515928,1.3380795,0.54857254,15.677548,0.7508451,2.5510705,5.4789824,20.573532,1.1096066,-2.7045126,-3.347476,-7.574747,18.054522,-0.018631859,0.0027658534,0.62697875,6.611571,5.172414,0.08,0.048989795,0.078571424,0.029965965,-16.48027
260,13,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/13a02Ta.wav,13a02Ta.wav,female,32,25.142551,0.2542006,19.109755,28.174637,31.537703,12.427948,621.404,273.40802,33.861618,22.082216,0.8575952,0.5290095,0.37931478,0.86022586,1.2647916,0.8854768,19.62836,17.66359,16.589643,9.229631,0.9173783,0.4611248,16.399652,0.8392676,10.151004,1.1497773,17.41662,1.0530154,14.187667,0.8408355,0.055019032,1.8109366,1.3633565,0.9172491,5.2560143,0.5589537,8.673818,0.5290003,28.258955,0.25093195,580.73193,0.3879038,1329.3547,0.11200522,-143.6928,-0.5560798,1694.5928,0.13017009,878.3648,0.23529275,-146.61043,-0.5069534,2777.1755,0.10218251,954.02484,0.4838236,-147.09424,-0.50133467,-21.24086,-0.2286392,28.448906,0.14690274,-0.05065616,-0.38782516,-0.004624039,-3.314427,1.0167314,0.40412632,27.963858,0.20973988,13.276713,0.7312726,34.224854,0.32960245,22.169628,0.46843156,-15.733902,26.75787,-0.05747625,0.006730195,0.8973359,5.945946,3.3333335,0.085,0.03905125,0.16571428,0.20913815,-16.819204
261,8,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08b03Wd.wav,08b03Wd.wav,female,34,39.34482,0.13273185,35.58541,38.91876,43.45424,7.868828,67.173225,43.422485,60.452045,38.75245,0.54732877,1.005361,0.15474844,0.3617687,0.866699,0.71195054,11.2017975,9.056841,13.110799,14.35756,0.3070944,1.4454631,13.790698,1.0682533,-0.008446021,-2645.6235,0.74713725,24.543493,-6.509859,-2.713865,0.038379237,1.218059,1.3245095,0.83525926,7.8845825,0.5247432,8.119249,1.1750058,20.988976,0.54359233,751.0809,0.32356945,1357.6156,0.20096359,-94.39404,-0.93348944,1804.1887,0.14955321,1115.4568,0.33188698,-87.49913,-0.92782587,2848.9304,0.092058755,1075.3152,0.36815885,-90.213554,-0.86896336,-11.702086,-1.1098697,23.753435,0.49872854,0.049855262,0.6285725,-0.0010427899,-18.48191,0.4022936,1.2587218,18.869297,0.66122323,-0.71117103,-35.782726,-1.5491204,-13.037253,-10.395392,-1.7675526,-5.9656224,16.864346,0.002971078,0.013971123,0.1478992,4.1769047,3.233831,0.1876923,0.10100676,0.099999994,0.08430713,-24.638153
262,13,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/13b03Ac.wav,13b03Ac.wav,female,32,37.186558,0.043668147,35.7982,37.419647,38.61753,2.8193321,36.509056,39.28049,28.31755,15.766144,0.9950776,0.5379845,0.60406387,0.93611556,1.4292178,0.82515395,13.845152,10.070564,12.795602,9.372719,0.7139061,0.6391704,18.132553,0.6613345,9.445825,1.341475,9.294127,1.3742541,5.220973,1.5727856,0.025890859,0.7962525,1.2132154,0.72681296,8.984609,0.37632206,13.786635,0.75186217,20.979233,0.45678535,749.49695,0.32931462,1405.4678,0.2038184,-108.11552,-0.7556059,1715.8285,0.15208335,1085.9171,0.21806507,-97.255005,-0.8029299,2816.1687,0.102655135,932.7785,0.3287214,-101.30698,-0.73785794,-15.670822,-0.6146141,26.979712,0.35705712,0.00073942554,28.57729,-0.0056687808,-2.325693,0.81832683,0.503267,22.807247,0.41763085,10.076917,1.2191418,9.500699,1.4180162,3.778774,1.8324932,-12.303514,23.578926,-0.028564027,0.007235088,0.5925377,6.0790277,4.3209877,0.12857142,0.13968623,0.07666666,0.05411921,-16.196085
263,13,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/13b10Fa.wav,13b10Fa.wav,female,32,40.306805,0.12960207,32.863388,42.65023,44.25989,11.396503,28.830158,8.465098,32.542866,10.077555,1.0080312,0.73104995,0.39841604,0.8075753,1.6280981,1.2296821,21.773352,13.698067,18.806955,12.07673,0.6224982,0.9563499,15.672775,0.6469086,3.7537062,5.648315,3.472812,6.377201,-11.486673,-1.4072942,0.023558635,1.3510997,0.9925951,0.8985201,10.819144,0.25438994,8.758357,1.0769595,20.394873,0.47948712,836.79095,0.24595556,1326.2195,0.1817942,-61.430813,-1.2190659,1875.3378,0.107844815,1127.675,0.2817063,-67.10074,-0.9949778,2887.6453,0.08968159,889.2075,0.36689386,-68.05991,-0.96767026,-14.614195,-0.694461,25.137539,0.35384518,0.03667659,0.87439036,-0.004571685,-2.7946362,0.6325673,0.9450145,17.78712,0.5358219,4.159511,5.423632,1.3657331,18.031109,-14.040249,-1.1451849,-7.9119067,15.402554,0.008674796,0.0013693607,0.6771369,5.1401873,2.8846154,0.26,0.23216373,0.06666666,0.015986105,-18.019344
264,11,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/11a01Wc.wav,11a01Wc.wav,male,26,36.11626,0.13326488,33.64122,36.720177,39.773983,6.132763,181.61414,177.29173,19.30277,23.577402,0.8623876,0.9081138,0.15730733,0.7082082,1.4766109,1.3193035,16.655466,7.4405775,16.395351,5.32724,0.5313838,1.3077017,12.70792,1.3210152,-10.067904,-1.9148557,5.8264613,2.4043815,-6.880621,-2.0693555,0.030569712,0.9850832,1.4488331,0.7483743,3.3655448,1.0842172,5.8446546,1.2625194,13.52748,0.7373473,717.86725,0.36296782,1384.9738,0.16989215,-99.4966,-0.9038965,1728.9358,0.13219,1005.46576,0.30388942,-88.039734,-0.9743351,2741.6455,0.09157323,996.09216,0.2744651,-89.56213,-0.9435467,-6.72997,-1.069381,15.714035,0.42924428,0.04902415,0.5901117,-0.008554451,-2.0965924,0.7383563,1.0312778,19.531044,0.53467965,-15.899789,-1.1922201,4.9297476,2.9833002,-11.166585,-1.3656312,-3.729629,13.509259,0.008594127,0.012167113,0.26671863,4.2105265,4.3243246,0.1275,0.06977643,0.09142857,0.03522522,-20.823153
265,16,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b01Tb.wav,16b01Tb.wav,female,31,34.023872,0.1085971,32.952293,33.414642,34.169357,1.2170639,42.30521,40.835266,78.6099,74.04745,0.656935,0.7883387,0.15714006,0.5486659,1.1283965,0.97125643,15.714722,13.772747,15.876505,10.6032505,0.40672594,1.0513986,7.794517,2.0266116,10.925982,0.7181988,22.16023,0.53844684,8.583005,0.98149836,0.015658736,0.8808939,1.1466295,0.7045694,10.083295,0.2674862,11.594456,0.532415,15.84823,0.37420523,772.3709,0.3810462,1329.4884,0.32564196,-148.73747,-0.5089075,1826.3744,0.1722439,1057.3369,0.41551325,-139.62483,-0.55116355,2883.8516,0.12242945,971.7972,0.281502,-139.68669,-0.5461627,-17.415382,-0.6078925,26.338331,0.4165976,-0.020597268,-0.9324525,0.00033874623,23.773115,0.576084,0.753994,20.922073,0.5530189,10.926835,0.7876083,33.692112,0.26641297,12.857016,0.553534,-7.256832,16.594652,-0.033595346,0.012332984,0.31318107,4.587156,2.5522041,0.13363636,0.07100227,0.2175,0.28641826,-17.861118
266,3,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03a05Wb.wav,03a05Wb.wav,male,31,38.661037,0.05806533,36.650314,38.94327,40.488846,3.8385315,70.38758,52.040165,83.543274,64.3321,1.0263624,0.8821287,0.24112105,0.7599278,1.7036566,1.4625355,21.604687,12.999879,27.339598,13.257475,0.72015166,1.1974626,9.619718,1.9009861,-5.3345795,-3.1192045,2.7068014,6.3505526,-11.518545,-1.5409114,0.045365937,0.985403,1.4394743,0.83011985,6.0423136,0.6469054,6.856815,1.828021,13.536484,0.733892,827.2864,0.29277295,1202.6328,0.24116954,-97.24348,-0.9178852,1858.3457,0.1454885,973.903,0.323287,-84.634895,-1.0186331,2864.28,0.09754916,975.5942,0.32792222,-86.37905,-0.985607,-6.4140973,-1.4582361,16.836899,0.5268639,0.05512837,0.5422261,-0.007054372,-2.8473728,0.9706105,0.9957214,13.2447815,0.9461899,-8.866114,-2.0246134,0.33317468,58.774776,-18.948809,-0.9583234,-0.9381646,13.421904,0.014509286,0.015704755,0.36998534,5.423729,4.1379313,0.1375,0.09247747,0.07692307,0.045974005,-18.254686
267,13,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/13b09Ec.wav,13b09Ec.wav,female,32,33.23141,0.050253727,32.291435,33.772846,34.483887,2.1924515,55.177574,50.543995,17.266468,17.12501,1.1888436,0.54705876,0.62131715,1.1721333,1.7142134,1.0928962,19.193565,10.237143,14.241751,5.617019,0.8065465,0.6834538,20.95572,0.7240827,14.252796,0.6468299,21.224075,0.7289681,4.088534,2.6437902,0.02253461,0.9505765,1.1620378,1.0104688,8.268168,0.40859854,11.609334,0.6441314,26.670315,0.38506815,539.4955,0.45549074,1334.0956,0.17769846,-88.88148,-0.98799706,1614.0123,0.1381839,1137.3027,0.38955128,-93.35877,-0.82471734,2646.2112,0.07913889,949.8064,0.31257766,-93.97632,-0.8143794,-17.890259,-0.4938442,25.229431,0.366494,0.01655073,1.3375074,-0.019096559,-0.62321365,0.9447582,0.57905585,26.799864,0.4227382,13.331796,0.7032725,24.609655,0.60260814,1.4677799,6.5813217,-14.548617,21.948793,-0.013457851,-0.0018213931,0.6201902,5.99251,4.1984735,0.13818182,0.071581885,0.085,0.05220153,-14.188278
