ActorID,Emotion,Path,arousal,valence,dominance
34,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-01-02-34.wav,0.3148706,0.41377157,0.42162326
34,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-03-02-34.wav,0.44894058,0.49285275,0.40659976
34,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-02-03-34.wav,0.37419054,0.44273457,0.44337687
34,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-03-01-34.wav,0.5711572,0.5941091,0.34862953
34,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-03-03-34.wav,-0.014320705,0.075289935,0.18682924
34,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-02-01-34.wav,0.4944382,0.50640035,0.38319957
34,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-03-01-34.wav,0.31684634,0.38741514,0.3962017
33,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-02-03-33.wav,-0.029286508,0.09721857,0.2678182
34,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-02-03-34.wav,0.20399746,0.2975148,0.22147538
34,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-01-01-34.wav,0.18420085,0.32612067,0.1911917
34,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-01-02-34.wav,-0.04457251,0.09004938,0.09094289
34,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-03-02-34.wav,0.5311513,0.58461404,0.35999924
34,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-01-01-34.wav,0.046444997,0.183715,0.21730977
14,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-01-01-01-03-14.wav,-0.012437511,0.13886759,0.33720976
14,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-03-02-03-03-14.wav,0.2383217,0.34456778,0.4151138
14,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-04-02-03-02-14.wav,0.13313869,0.21466239,0.32398337
14,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-04-02-03-03-14.wav,0.12963483,0.21361008,0.30441374
14,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-02-01-03-03-14.wav,0.09563791,0.1439118,0.20685646
14,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-03-02-03-02-14.wav,0.19587305,0.31628025,0.39357686
14,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-04-02-01-03-14.wav,0.25650895,0.36683622,0.2911294
14,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-03-02-02-03-14.wav,0.05261851,0.17917195,0.33339384
14,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-01-01-03-01-14.wav,0.11093119,0.23212318,0.287805
14,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-03-02-01-02-14.wav,0.1020634,0.25034347,0.34792727
14,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-03-02-03-01-14.wav,0.2720319,0.36321503,0.34790713
14,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-01-01-02-02-14.wav,0.14550792,0.23176251,0.26262993
14,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-01-01-01-01-14.wav,0.06385914,0.16179603,0.3269223
14,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-02-01-03-01-14.wav,0.24777034,0.2675114,0.34238377
14,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-02-01-02-02-14.wav,0.020186063,0.08861559,0.24856004
14,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-04-02-02-01-14.wav,-0.022087082,0.09069072,0.26252323
14,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-03-02-02-01-14.wav,0.09413888,0.21698128,0.35267958
14,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-01-01-03-02-14.wav,0.13325365,0.25407368,0.273431
14,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-04-02-02-02-14.wav,-0.034918398,0.08494282,0.21702638
14,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-02-01-02-03-14.wav,0.00042856857,0.07711329,0.21193902
14,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-04-02-01-02-14.wav,0.20443812,0.3172492,0.37268072
14,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-02-01-01-01-14.wav,0.15591665,0.23650673,0.22862297
14,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-02-01-02-01-14.wav,-0.05113689,0.04371709,0.22517136
14,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-02-01-01-03-14.wav,-0.0036342703,0.109272525,0.1728017
14,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-04-02-03-01-14.wav,0.14976048,0.23875013,0.30274218
14,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-03-02-02-02-14.wav,0.08623547,0.20748033,0.37005016
14,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-01-01-02-01-14.wav,0.058861233,0.15337962,0.24399114
14,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-04-02-01-01-14.wav,0.17566687,0.28615278,0.32315436
14,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-03-02-01-03-14.wav,0.16152117,0.28984302,0.34885162
14,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-02-01-01-02-14.wav,0.004432246,0.11874329,0.14859568
14,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-04-02-02-03-14.wav,0.05726099,0.16096072,0.27996716
14,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-01-01-02-03-14.wav,0.06445256,0.14138088,0.25788075
14,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-01-01-01-02-14.wav,0.035646617,0.1799311,0.2890901
14,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-02-01-03-02-14.wav,0.14255486,0.20340641,0.21645269
14,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-03-02-01-01-14.wav,0.124746725,0.26324144,0.35047668
14,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 14/03-01-01-01-03-03-14.wav,0.11058634,0.23060602,0.30035788
15,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-02-01-01-02-15.wav,0.0072229654,0.13042882,0.19138831
15,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-01-01-02-02-15.wav,-0.02189684,0.12355193,0.28209725
15,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-03-02-03-01-15.wav,0.07265901,0.18289219,0.17844862
15,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-02-01-02-03-15.wav,-0.025862144,0.09096633,0.12503271
15,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-04-02-03-03-15.wav,0.018178515,0.13804314,0.1595791
15,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-01-01-01-02-15.wav,-0.018844958,0.123286605,0.090508424
15,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-04-02-03-01-15.wav,0.1060295,0.22962658,0.2550636
15,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-02-01-03-02-15.wav,-0.042391412,0.08875215,0.1988401
15,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-01-01-02-03-15.wav,-0.06000907,0.07228177,0.20512398
15,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-03-02-03-03-15.wav,0.110043034,0.21587075,0.21043468
15,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-02-01-02-02-15.wav,-0.074924454,0.054291815,0.16141193
15,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-02-01-02-01-15.wav,-0.0757742,0.06166938,0.14570278
15,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-01-01-01-03-15.wav,0.08487097,0.21914656,0.119253024
15,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-04-02-02-02-15.wav,0.019382248,0.14597298,0.22590412
15,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-01-01-01-01-15.wav,0.082615405,0.19689393,0.1205229
15,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-03-02-03-02-15.wav,0.00572953,0.11974573,0.123144604
15,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-04-02-03-02-15.wav,0.073796466,0.19485006,0.22216219
15,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-03-02-01-02-15.wav,0.18115242,0.28889608,0.1514717
15,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-04-02-01-01-15.wav,0.047904097,0.1633516,0.17298457
15,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-02-01-03-03-15.wav,0.0003382638,0.12755829,0.20907703
15,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-01-01-03-02-15.wav,0.099766925,0.21481024,0.3227827
15,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-01-01-03-01-15.wav,0.034520067,0.16171744,0.17685486
15,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-03-02-02-01-15.wav,-0.009034041,0.11808317,0.16341333
15,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-04-02-02-01-15.wav,0.00013222545,0.12923492,0.19452403
15,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-01-01-03-03-15.wav,0.034520067,0.16171744,0.17685486
15,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-02-01-03-01-15.wav,0.015897129,0.120067865,0.2629084
15,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-02-01-01-01-15.wav,-0.0033792034,0.119850345,0.19077738
15,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-03-02-02-03-15.wav,0.07804453,0.17223169,0.211274
15,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-04-02-01-03-15.wav,0.062198814,0.1598771,0.13987173
15,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-02-01-01-03-15.wav,0.017445758,0.123759106,0.19421944
15,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-01-01-02-01-15.wav,-0.029203884,0.11244083,0.27424014
15,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-03-02-01-01-15.wav,0.14367807,0.24407357,0.15053608
15,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-03-02-01-03-15.wav,0.13482013,0.22276728,0.13198417
15,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-04-02-02-03-15.wav,0.06284315,0.17870961,0.1575263
15,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-03-02-02-02-15.wav,0.056418687,0.17185348,0.20308587
15,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 15/03-01-04-02-01-02-15.wav,0.0779015,0.18905091,0.15589875
5,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-02-01-01-03-05.wav,0.014026746,0.1145159,0.14931972
5,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-01-01-02-03-05.wav,0.06823125,0.17035827,0.26874954
5,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-04-02-03-01-05.wav,0.1507848,0.22893563,0.26712072
5,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-02-01-03-03-05.wav,-0.044253923,0.04679373,0.20959823
5,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-01-01-03-03-05.wav,0.13175805,0.2340013,0.13181067
5,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-03-02-01-01-05.wav,0.3037201,0.3951776,0.14383692
5,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-04-02-02-02-05.wav,-0.056703344,0.04774405,0.12312242
5,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-04-02-01-02-05.wav,0.058791086,0.14065854,0.12091894
5,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-03-02-03-01-05.wav,0.31455123,0.39845675,0.3006453
5,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-03-02-03-03-05.wav,0.41932574,0.49961603,0.5375473
5,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-02-01-02-03-05.wav,-0.057608396,0.05165435,0.19863616
5,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-01-01-02-02-05.wav,0.008181453,0.13126825,0.23111272
5,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-03-02-01-03-05.wav,0.24587761,0.3512081,0.16469756
5,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-02-01-01-01-05.wav,-0.014250029,0.05124011,0.17853755
5,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-04-02-01-03-05.wav,-0.017180985,0.08415389,0.07682368
5,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-01-01-01-01-05.wav,0.08520131,0.20721447,0.1610249
5,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-03-02-03-02-05.wav,0.39911783,0.46234545,0.41030133
5,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-02-01-02-02-05.wav,-0.02010911,0.086426236,0.22618952
5,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-01-01-03-02-05.wav,0.2121846,0.2953196,0.2154283
5,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-04-02-03-02-05.wav,0.11451634,0.19870128,0.23778158
5,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-03-02-01-02-05.wav,0.25484878,0.3643484,0.1296797
5,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-01-01-01-03-05.wav,0.2358801,0.33600774,0.5072575
5,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-03-02-02-01-05.wav,0.105216354,0.20014499,0.27475455
5,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-01-01-01-02-05.wav,0.079433545,0.19059047,0.24502861
5,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-02-01-03-02-05.wav,0.007222295,0.140852,0.22251025
5,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-04-02-02-03-05.wav,-0.00072574615,0.0937206,0.20325515
5,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-04-02-01-01-05.wav,0.03146682,0.13789576,0.13596375
5,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-04-02-03-03-05.wav,0.21002616,0.2927482,0.32205057
5,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-02-01-02-01-05.wav,-0.06397769,0.05490174,0.17363381
5,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-04-02-02-01-05.wav,-0.027371973,0.08973722,0.16523907
5,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-03-02-02-03-05.wav,0.14140624,0.24452636,0.27167255
5,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-01-01-02-01-05.wav,0.060561873,0.17350672,0.25499377
5,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-02-01-03-01-05.wav,-0.033705376,0.076707594,0.15909664
5,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-02-01-01-02-05.wav,-0.07388374,0.03615785,0.15051605
5,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-03-02-02-02-05.wav,0.14034517,0.22579403,0.25134146
5,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 05/03-01-01-01-03-01-05.wav,0.1353112,0.23685429,0.2439675
12,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-02-01-01-03-12.wav,-0.011763802,0.12837818,0.15072997
12,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-04-02-02-02-12.wav,0.27191693,0.35373223,0.32174805
12,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-01-01-01-03-12.wav,0.28726876,0.38542327,0.26711667
12,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-01-01-02-02-12.wav,0.24971735,0.32776618,0.4882943
12,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-03-02-02-01-12.wav,0.051013008,0.17937683,0.1966799
12,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-02-01-02-03-12.wav,-0.08483064,0.059253737,0.25376835
12,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-04-02-01-02-12.wav,0.39491618,0.4768169,0.30820745
12,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-04-02-01-01-12.wav,0.2670846,0.35413298,0.220825
12,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-03-02-03-02-12.wav,0.30258942,0.38882077,0.35252315
12,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-03-02-01-02-12.wav,0.16266854,0.25000706,0.31798407
12,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-03-02-03-01-12.wav,0.26086035,0.3401838,0.27542531
12,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-04-02-03-02-12.wav,0.09954946,0.20790204,0.23346815
12,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-01-01-02-01-12.wav,0.08849621,0.18183981,0.2179736
12,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-04-02-03-01-12.wav,0.27219057,0.34294653,0.12112471
12,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-04-02-03-03-12.wav,0.32618827,0.41582197,0.33143628
12,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-02-01-03-03-12.wav,0.058860525,0.15806101,0.28727165
12,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-03-02-03-03-12.wav,0.42416948,0.5026087,0.3027029
12,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-03-02-01-01-12.wav,0.11034942,0.23557982,0.24583569
12,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-02-01-03-01-12.wav,0.039016172,0.1336788,0.24485661
12,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-01-01-01-01-12.wav,0.05357372,0.18169317,0.3078328
12,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-02-01-03-02-12.wav,0.0027637333,0.085415244,0.24047555
12,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-01-01-03-03-12.wav,0.34576446,0.4055536,0.30389297
12,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-03-02-02-03-12.wav,0.116468266,0.23034862,0.31910616
12,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-01-01-02-03-12.wav,0.14972459,0.2608498,0.4802561
12,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-04-02-01-03-12.wav,0.30782837,0.39579308,0.29786223
12,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-01-01-01-02-12.wav,0.06294537,0.19327517,0.19663914
12,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-03-02-02-02-12.wav,0.10249187,0.23050565,0.27914327
12,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-03-02-01-03-12.wav,0.21335995,0.32200974,0.34467962
12,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-04-02-02-03-12.wav,0.33794838,0.41832167,0.534472
12,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-04-02-02-01-12.wav,0.272285,0.3652138,0.16982952
12,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-02-01-02-01-12.wav,-0.15191624,0.008921269,0.17356522
12,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-02-01-01-02-12.wav,-0.12285491,0.025755927,0.14091562
12,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-02-01-02-02-12.wav,-0.03480275,0.113496706,0.28162745
12,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-02-01-01-01-12.wav,-0.028546462,0.124429196,0.20861772
12,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-01-01-03-02-12.wav,0.25254977,0.3204711,0.39873976
12,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 12/03-01-01-01-03-01-12.wav,0.2115894,0.30580372,0.34443742
11,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-01-01-01-03-11.wav,0.2465594,0.33003265,0.2746483
11,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-03-02-03-03-11.wav,0.12303447,0.22608875,0.12119616
11,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-04-02-01-02-11.wav,0.21019587,0.30353397,0.21196687
11,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-02-01-01-03-11.wav,0.068604454,0.1881649,0.1998013
11,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-02-01-03-01-11.wav,-0.0321758,0.06754801,0.23993775
11,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-02-01-01-02-11.wav,0.12703286,0.15886971,0.24021737
11,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-04-02-03-03-11.wav,0.24089032,0.29575503,0.3035268
11,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-01-01-02-03-11.wav,0.2322045,0.32415366,0.3202764
11,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-02-01-02-03-11.wav,-0.01824744,0.10172546,0.2417044
11,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-01-01-03-02-11.wav,0.1263938,0.26887733,0.38902688
